Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Bomb Damage Assessment,Source ID,id,start_week
35162,1944-01-18,MTO,USA,12 AF,86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9535,ITALY,CORENO PLINIO,NA,ARMAMENT AND ORDNANCE PLANTS,NA,41.33,13.78,NA,16,NA,NA,NA,NA,NA,NA,32,500 LB GP (GP-M43/M64),NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,478,1944-01-17
35167,1944-01-18,MTO,USA,12 AF,86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,43021,ITALY,TERRACINA,NA,NA,NA,41.27,13.25,NA,12,NA,NA,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,479,1944-01-17
35173,1944-01-18,MTO,USA,12 AF,86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,8364,ITALY,CEPRANO,NA,NA,NA,41.55,13.53,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,480,1944-01-17
35175,1944-01-18,MTO,USA,12 AF,86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,20724,ITALY,ITRI,NA,NA,NA,41.28,13.53,NA,7,NA,NA,NA,NA,NA,NA,14,500 LB GP (GP-M43/M64),NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,481,1944-01-17
35448,1944-01-19,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,33717,ITALY,PIGNATARO,NA,NA,NA,41.2,14.18,NA,67,NA,67,3,NA,NA,NA,134,500 LB GP (GP-M43/M64),NA,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA,NA,482,1944-01-17
35452,1944-01-19,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,17098,ITALY,GROSSETO,NA,NA,NA,42.77,11.13,NA,26,NA,52,NA,NA,NA,NA,52,500 LB GP (GP-M43/M64),NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,483,1944-01-17
35465,1944-01-19,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,25298,ITALY,LITTORIA,NA,NA,NA,41.47,12.9,NA,12,NA,NA,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,484,1944-01-17
35466,1944-01-19,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44833,ITALY,VELLETRI,NA,NA,NA,41.68,12.78,NA,12,NA,NA,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,485,1944-01-17
35467,1944-01-19,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,14178,ITALY,FONDI,NA,NA,NA,41.45,13.45,NA,12,NA,NA,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,486,1944-01-17
35471,1944-01-19,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,33717,ITALY,PIGNATARO,NA,NA,NA,41.2,14.18,NA,7,NA,7,NA,1,NA,NA,14,500 LB GP (GP-M43/M64),NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,487,1944-01-17
35726,1944-01-20,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,15112,ITALY,FROSINONE,NA,NA,NA,41.63,13.37,NA,57,NA,57,NA,4,NA,NA,114,500 LB GP (GP-M43/M64),NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,488,1944-01-17
35727,1944-01-20,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,7697,ITALY,CARSOLI,NA,NA,NA,42.1,13.1,NA,44,NA,44,2,NA,NA,NA,88,500 LB GP (GP-M43/M64),NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,489,1944-01-17
35738,1944-01-20,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,15112,ITALY,FROSINONE,NA,NA,NA,41.63,13.37,NA,10,NA,NA,NA,NA,NA,NA,20,500 LB GP (GP-M43/M64),NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,490,1944-01-17
35740,1944-01-20,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,32826,ITALY,PALESTRINA,NA,NA,NA,41.82,12.92,NA,9,NA,NA,NA,NA,NA,NA,18,500 LB GP (GP-M43/M64),NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,491,1944-01-17
35743,1944-01-20,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,45136,ITALY,VETRALLO,NA,NA,NA,42.32,12.07,NA,6,NA,NA,NA,NA,NA,NA,12,500 LB GP (GP-M43/M64),NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,492,1944-01-17
35744,1944-01-20,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,45556,ITALY,VITERBO,NA,NA,NA,42.42,12.12,NA,6,NA,NA,NA,NA,NA,NA,12,500 LB GP (GP-M43/M64),NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,493,1944-01-17
36052,1944-01-21,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,14717,ITALY,FRASCATI,NA,NA,NA,41.07,12.67,NA,14,NA,NA,NA,NA,NA,NA,28,500 LB GP (GP-M43/M64),NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,494,1944-01-17
36055,1944-01-21,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44833,ITALY,VELLETRI,NA,NA,NA,41.68,12.78,NA,7,NA,NA,NA,NA,NA,NA,14,500 LB GP (GP-M43/M64),NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,495,1944-01-17
36057,1944-01-21,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,2084,ITALY,AUSONIA,NA,NA,NA,41.58,13.38,NA,6,NA,NA,NA,NA,NA,NA,12,500 LB GP (GP-M43/M64),NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,496,1944-01-17
36064,1944-01-21,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9630,ITALY,COSENZA,NA,NA,NA,39.27,16.25,NA,0,NA,NA,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,497,1944-01-17
36661,1944-01-22,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,13644,ITALY,FERENTINO,NA,NA,NA,41.68,13.28,NA,50,NA,50,NA,2,NA,NA,100,500 LB GP (GP-M43/M64),NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,498,1944-01-17
36677,1944-01-22,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,35052,ITALY,PRIVERNO,NA,NA,NA,42,13,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,499,1944-01-17
36678,1944-01-22,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,14717,ITALY,FRASCATI,NA,ARMAMENT AND ORDNANCE PLANTS,NA,41.07,12.67,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,500,1944-01-17
36679,1944-01-22,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,8364,ITALY,CEPRANO,NA,NA,NA,41.55,13.53,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,501,1944-01-17
36682,1944-01-22,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,36829,ITALY,ROME,NA,NA,NA,41.9,12.47,NA,6,NA,NA,NA,NA,NA,NA,12,500 LB GP (GP-M43/M64),NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,502,1944-01-17
36683,1944-01-22,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,45136,ITALY,VETRALLO,NA,NA,NA,42.32,12.07,NA,6,NA,NA,NA,NA,NA,NA,12,500 LB GP (GP-M43/M64),NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,503,1944-01-17
36859,1944-01-23,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9063,ITALY,CIVITA CASTELLANA,NA,NA,NA,42.27,12.4,NA,36,NA,36,3,1,NA,NA,72,500 LB GP (GP-M43/M64),NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,504,1944-01-17
36861,1944-01-23,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,45136,ITALY,VETRALLO,NA,NA,NA,42.32,12.07,NA,18,NA,36,NA,NA,NA,NA,36,500 LB GP (GP-M43/M64),NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,505,1944-01-17
36874,1944-01-23,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,8304,ITALY,CECCANO,NA,NA,NA,41.55,13.33,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,506,1944-01-17
36875,1944-01-23,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,35052,ITALY,PRIVERNO,NA,NA,NA,42,13,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,507,1944-01-17
36876,1944-01-23,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44651,ITALY,VALLECORSA,NA,NA,NA,41.42,13.45,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,508,1944-01-17
36877,1944-01-23,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,40560,ITALY,SORA,NA,NA,NA,41.7,13.62,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,509,1944-01-17
36878,1944-01-23,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44833,ITALY,VELLETRI,NA,NA,NA,41.68,12.78,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,510,1944-01-17
37164,1944-01-24,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,14717,ITALY,FRASCATI,NA,LIGHT METAL PLANTS,NA,41.07,12.67,NA,20,NA,20,3,9,NA,NA,40,500 LB GP (GP-M43/M64),NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,511,1944-01-24
37175,1944-01-24,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44833,ITALY,VELLETRI,NA,NA,NA,41.68,12.78,NA,12,NA,12,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,512,1944-01-24
37181,1944-01-24,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,36829,ITALY,ROME,NA,ARMAMENT AND ORDNANCE PLANTS,NA,41.9,12.47,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,513,1944-01-24
37186,1944-01-24,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44833,ITALY,VELLETRI,NA,NA,NA,41.68,12.78,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,514,1944-01-24
37436,1944-01-25,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9063,ITALY,CIVITA CASTELLANA,NA,NA,NA,42.27,12.4,NA,48,NA,48,NA,3,NA,NA,96,500 LB GP (GP-M43/M64),NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,515,1944-01-24
37439,1944-01-25,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,36829,ITALY,ROME,NA,NA,NA,41.9,12.47,NA,24,NA,24,2,2,NA,NA,48,500 LB GP (GP-M43/M64),NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,516,1944-01-24
37448,1944-01-25,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,20724,ITALY,ITRI,NA,NA,NA,41.28,13.53,NA,20,NA,NA,NA,NA,NA,NA,40,500 LB GP (GP-M43/M64),NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,517,1944-01-24
37457,1944-01-25,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44833,ITALY,VELLETRI,NA,NA,NA,41.68,12.78,NA,16,NA,NA,NA,NA,NA,NA,32,500 LB GP (GP-M43/M64),NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,518,1944-01-24
37465,1944-01-25,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9630,ITALY,COSENZA,NA,NA,NA,39.27,16.25,NA,NA,NA,NA,NA,NA,NA,NA,11,500 LB GP (GP-M43/M64),NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA,NA,519,1944-01-24
37720,1944-01-26,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,8304,ITALY,CECCANO,NA,NA,NA,41.55,13.33,NA,22,NA,22,2,5,NA,NA,44,500 LB GP (GP-M43/M64),NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,520,1944-01-24
37723,1944-01-26,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,28147,ITALY,MIRTETO,NA,NA,NA,44.07,10.1,NA,NA,NA,29,NA,5,NA,NA,29,500 LB GP (GP-M43/M64),NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,NA,NA,521,1944-01-24
37728,1944-01-26,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,15112,ITALY,FROSINONE,NA,NA,NA,41.63,13.37,NA,11,NA,NA,NA,NA,NA,NA,22,500 LB GP (GP-M43/M64),NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,522,1944-01-24
37731,1944-01-26,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,3458,ITALY,BELMONTE MEZZAGNO,NA,NA,NA,38.07,13.35,NA,2,NA,NA,NA,NA,NA,NA,4,500 LB GP (GP-M43/M64),NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,523,1944-01-24
37736,1944-01-26,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9630,ITALY,COSENZA,NA,NA,NA,39.27,16.25,NA,0,NA,NA,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,524,1944-01-24
37737,1944-01-26,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9280,ITALY,COLLEFERRO,NA,NA,NA,41.72,13,NA,0,NA,NA,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,525,1944-01-24
37753,1944-01-27,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,1749,ITALY,ATINA,NA,NA,NA,41.62,13.8,NA,42,NA,42,5,NA,NA,NA,84,500 LB GP (GP-M43/M64),NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,526,1944-01-24
37755,1944-01-27,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,34189,ITALY,POGGIO MIRTETO,NA,NA,NA,42.25,12.68,NA,36,NA,36,NA,NA,NA,NA,72,500 LB GP (GP-M43/M64),NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,527,1944-01-24
37771,1944-01-27,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9003,ITALY,CIAMPINO,NA,NA,NA,41.8,12.6,NA,12,NA,NA,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,528,1944-01-24
37772,1944-01-27,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,8308,ITALY,CECCHINI,NA,NA,NA,41.9,12.47,NA,10,NA,NA,NA,NA,NA,NA,20,500 LB GP (GP-M43/M64),NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,529,1944-01-24
37775,1944-01-27,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,7518,ITALY,CAPISTRELLO,NA,NA,NA,41.97,13.38,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,530,1944-01-24
37776,1944-01-27,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,33623,ITALY,PIEDIMONTE,NA,NA,NA,41.35,14.38,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,531,1944-01-24
37777,1944-01-27,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,1602,ITALY,ARTENA,NA,NA,NA,41.72,12.92,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,532,1944-01-24
38052,1944-01-28,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,2178,ITALY,AVEZZANO,NA,ARMAMENT AND ORDNANCE PLANTS,NA,42.03,13.43,NA,56,NA,56,4,2,NA,NA,112,500 LB GP (GP-M43/M64),NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,533,1944-01-24
38054,1944-01-28,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9063,ITALY,CIVITA CASTELLANA,NA,NA,NA,42.27,12.4,NA,39,NA,39,NA,5,NA,NA,78,500 LB GP (GP-M43/M64),NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,NA,534,1944-01-24
38061,1944-01-28,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,42882,ITALY,TERELLE,NA,NA,NA,41.63,13.37,NA,11,NA,NA,NA,NA,NA,NA,22,500 LB GP (GP-M43/M64),NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,535,1944-01-24
38064,1944-01-28,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,36829,ITALY,ROME,NA,NA,NA,41.9,12.47,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,536,1944-01-24
38065,1944-01-28,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,44672,ITALY,VALMONTONE,NA,NA,NA,41.77,12.95,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,537,1944-01-24
38068,1944-01-28,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9630,ITALY,COSENZA,NA,NA,NA,39.27,16.25,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,538,1944-01-24
38349,1944-01-29,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9035,ITALY,CISTERNA DI ROMA,NA,NA,NA,41.57,12.83,NA,49,NA,49,NA,6,NA,NA,98,500 LB GP (GP-M43/M64),NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,539,1944-01-24
38352,1944-01-29,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,8364,ITALY,CEPRANO,NA,NA,NA,41.55,13.53,NA,36,NA,36,2,2,NA,NA,72,500 LB GP (GP-M43/M64),NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,540,1944-01-24
38359,1944-01-29,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,36829,ITALY,ROME,NA,NA,NA,41.9,12.47,NA,11,NA,NA,NA,NA,NA,NA,22,500 LB GP (GP-M43/M64),NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,541,1944-01-24
38363,1944-01-29,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,14717,ITALY,FRASCATI,NA,NA,NA,41.07,12.67,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,542,1944-01-24
38364,1944-01-29,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,14717,ITALY,FRASCATI,NA,NA,NA,41.07,12.67,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,543,1944-01-24
38365,1944-01-29,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,381,ITALY,ALBANO,NA,NA,NA,41.72,12.63,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,544,1944-01-24
38370,1944-01-29,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,9630,ITALY,COSENZA,NA,NA,NA,39.27,16.25,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,545,1944-01-24
38917,1944-01-30,MTO,USA,12 AF,27 FBG/86 FBG,A36,NA,NA,POMIGLIANO AIRFIELD,ITALY,40.916667,14.4,40560,ITALY,SORA,NA,ARMAMENT AND ORDNANCE PLANTS,NA,41.7,13.62,NA,9,NA,9,NA,3,NA,NA,18,500 LB GP (GP-M43/M64),NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,546,1944-01-24
